title,description,link,keyword,pubDate,loadDate,hostname
"“검찰입니다, 링크 눌러주세요”.. 그날, ‘그 농협 직원’이 없었다면...","그리고 단 한 번의 질문으로, ‘검찰 사칭 원격제어 <b>사기</b>’라는 조용하고 정밀한 덫을 끊어냈습니다.... △스마트폰 초기화 △계좌 지급정지 △<b>전자금융</b> 해지 △계좌 비밀번호 변경 △여신안심차단서비스 △비대면계좌개설... ",https://n.news.naver.com/mnews/article/661/0000053787?sid=101,"계좌 도용, 금융 사기, 금융 사기 범죄, 보이스피싱, 전자 금융 사기, 카드 사기, 피싱 사기",2025-04-17 15:26:00,2025-04-19 14:55:21,n.news.naver.com
유령 법인 세워 250억대 보이스피싱 자금세탁 일당 검거,전남경찰청 형<b>사기</b>동대는 <b>사기</b> 및 <b>범죄</b>수익은닉 혐의로 전화<b>금융사기</b> 자금 세탁조직 총괄 수거책 A(56)씨 등 일당 12명을 구속하고 8명을 불구속 입건했다고 17일 밝혔다. 전남경찰청 형<b>사기</b>동대는 <b>사기</b> 및 <b>범죄</b>수익은닉... ,https://n.news.naver.com/mnews/article/022/0004028561?sid=102,"금융 사기, 금융 사기 범죄, 보이스피싱, 피싱 사기",2025-04-17 14:56:00,2025-04-19 14:55:05,n.news.naver.com
&quot;캄보디아 카지노 근무로 큰돈&quot;…사회초년생 울린 취업 <b>사기</b>,속여 <b>범죄</b> 조직에 넘기고 돈을 챙기려 한 일당에게 실형과 징역형의 집행유예가 선고됐다. 울산지법... 전화<b>금융사기</b>(보이스피싱) 조직에 넘겨 인건비 등을 받으려 한 혐의로 기소됐다. A씨 등은 지난해 1월... ,https://n.news.naver.com/mnews/article/001/0015336721?sid=102,"금융 사기, 금융 사기 범죄, 보이스피싱, 피싱 사기",2025-04-17 14:55:00,2025-04-19 14:55:05,n.news.naver.com
"IBK기업은행, 비대면 금융사고 예방 보안플랫폼 'i-ONE 가드' 출시","금융사고와 <b>사기</b>위험으로부터 스마트폰을 안전하게 보호할 수 있다. 특히 스마트폰 진단 서비스에서 제공하는 <b>피싱</b>문자 진단, 전화조작 진단, 위협앱 진단 등의 기능은 스마트폰에 잠재된 위험을 실시간으로... ",https://n.news.naver.com/mnews/article/008/0005182053?sid=101,"금융 사기, 은행 사기, 피싱 사기",2025-04-17 14:32:00,2025-04-19 14:51:56,n.news.naver.com
&quot;이상한 전화 받으셨죠?&quot;…70대 보이스피싱 피해 막은 농협 직원,"거대 <b>사기</b>사건에 연루됐으니 자산을 보호해야 한다'는 거짓말로 A 씨에게 자금이체를 요구하고 있었다. 보이스피싱 사건이라고 판단한 송 과장은 즉각 112에 신고해 피해를 막았다. 이뿐 아니라 계좌 정지, <b>전자금융</b> 해지... ",https://n.news.naver.com/mnews/article/421/0008199099?sid=102,"금융 사기, 금융 사기 범죄, 보이스피싱, 전자 금융 사기, 카드 사기, 피싱 사기",2025-04-17 14:14:00,2025-04-19 14:55:21,n.news.naver.com
"기업은행, 비대면 금융사고 예방 위한 'i-ONE 가드' 출시","금융사고와 <b>사기</b>위험으로부터 스마트폰을 안전하게 보호할 수 있다. 특히 '내 스마트폰 진단 서비스'에서 제공하는 <b>피싱</b>문자 진단, 전화조작 진단, 위협앱 진단 등의 기능은 스마트폰에 잠재된 위험을 실시간으로... ",https://n.news.naver.com/mnews/article/277/0005579609?sid=101,"금융 사기, 은행 사기, 피싱 사기",2025-04-17 14:08:00,2025-04-19 14:51:56,n.news.naver.com
"&quot;인공지능으로 <b>금융</b>사고 예방&quot;…<b>금융</b>연, AI 활용 이상거래탐지 세미나",한국<b>금융</b>연구원은 17일 오후 서울 중구 은행연합회에서 한국<b>금융</b><b>범죄</b>예방협회와 함께 '<b>금융</b><b>범죄</b> 예방을... 세션별로 △AI와 내부통제 △AI를 활용한 <b>금융사기</b> 거래 탐지에 대한 발제가 이어졌다. AI와 내부통제 관련... ,https://n.news.naver.com/mnews/article/421/0008199058?sid=101,"금융 사기, 금융 사기 범죄, 은행 사기",2025-04-17 14:00:00,2025-04-19 14:55:05,n.news.naver.com
"기업은행, 비대면 금융사고 예방 ‘i-ONE 가드’ 출시","금융사고와 <b>사기</b>위험으로부터 스마트폰을 안전하게 보호할 수 있다. 특히 ‘내 스마트폰 진단 서비스’에서 제공하는 <b>피싱</b>문자 진단, 전화조작 진단, 위협앱 진단 등의 기능은 스마트폰에 잠재된 위험을... ",https://n.news.naver.com/mnews/article/014/0005337424?sid=101,"금융 사기, 은행 사기, 피싱 사기",2025-04-17 13:59:00,2025-04-19 14:51:56,n.news.naver.com
보이스피싱 <b>범죄</b>수익금 250억 조직적 세탁한 일당 검거,전남경찰청 형<b>사기</b>동대는 17일 <b>사기</b> 및 <b>범죄</b>수익은닉 혐의로 전화<b>금융사기</b> 자금 세탁조직 총괄 수거책 A(56)씨 등 일당 12명을 구속하고 8명을 불구속 입건했다고 밝혔다. 경찰은 이들이 지니고 있는 현금 1억 3000만 원과... ,https://n.news.naver.com/mnews/article/011/0004475214?sid=102,"금융 사기, 금융 사기 범죄, 보이스피싱, 카드 사기, 피싱 사기",2025-04-17 13:59:00,2025-04-19 14:55:05,n.news.naver.com
"기업은행, 비대면 금융사고 예방 보안플랫폼 'i-ONE 가드' 출시","금융사고와 <b>사기</b>위험으로부터 스마트폰을 안전하게 보호할 수 있다. 특히 '내 스마트폰 진단 서비스'에서 제공하는 <b>피싱</b>문자 진단, 전화 조작 진단, 위협앱 진단 등의 기능은 스마트폰에 잠재된 위험을 실시간으로... ",https://n.news.naver.com/mnews/article/421/0008199007?sid=101,"금융 사기, 은행 사기, 피싱 사기",2025-04-17 13:49:00,2025-04-19 14:51:56,n.news.naver.com
"기업은행, 보안플랫폼 i-ONE 가드 출시…&quot;비대면 금융사고 예방&quot;","금융사고와 <b>사기</b>위험으로부터 스마트폰을 안전하게 보호할 수 있다. 특히 내 스마트폰 진단 서비스에서 제공하는 <b>피싱</b>문자 진단, 전화조작 진단, 위협앱 진단 등의 기능은 스마트폰에 잠재된 위험을 실시간으로... ",https://n.news.naver.com/mnews/article/138/0002194844?sid=101,"금융 사기, 은행 사기, 피싱 사기",2025-04-17 13:47:00,2025-04-19 14:51:56,n.news.naver.com
"<b>범죄</b>수익 ‘250억 원’…전남경찰, 전화<b>금융사기</b> 조직 20명 검거",전화<b>금융사기 범죄</b>수익금을 상품권 거래로 가장하는 방법으로 자금을 세탁한 조직이 경찰에 적발됐습니다. 전남경찰청 형사기동대는 전화금융사기 자금세탁 조직 총괄 수거책인 56살 남성을 포함해 20명을 사기와... ,https://n.news.naver.com/mnews/article/056/0011933832?sid=102,"가상화폐 사기, 금융 사기, 금융 사기 범죄, 카드 사기",2025-04-17 13:39:00,2025-04-19 14:55:05,n.news.naver.com
"전남경찰, 250억 <b>범죄</b>수익 세탁 조직 20명 검거",전남경찰청 형<b>사기</b>동대는 <b>사기</b> 및 <b>범죄</b>수익은닉 혐의로 전화<b>금융사기</b> 자금 세탁조직 총괄 수거책 등 일당 12명을 구속하고 8명을 불구속 입건했다고 오늘(17일) 밝혔다. <b>범죄</b>수익금으로 추정되는 현금 1억 3000만 원은... ,https://n.news.naver.com/mnews/article/448/0000521361?sid=102,"금융 사기, 금융 사기 범죄, 보이스피싱, 피싱 사기",2025-04-17 13:29:00,2025-04-19 14:55:05,n.news.naver.com
"IBK기업은행, 통합보안 플랫폼 'i-ONE 가드' 출시","금융사고와 <b>사기</b>위험으로부터 스마트폰을 안전하게 보호할 수 있다. '내 스마트폰 진단 서비스'에서 제공하는 <b>피싱</b>문자 진단, 전화조작 진단, 위협앱 진단 등의 기능은 스마트폰에 잠재된 위험을 실시간으로... ",https://n.news.naver.com/mnews/article/030/0003304386?sid=101,"금융 사기, 은행 사기, 피싱 사기",2025-04-17 13:25:00,2025-04-19 14:51:56,n.news.naver.com
250억대 보이스피싱 <b>범죄</b>수익금 자금세탁 일당 20명 검거,전남경찰청 형<b>사기</b>동대는 <b>사기</b> 및 <b>범죄</b>수익은닉 혐의로 전화<b>금융사기</b> 자금 세탁조직 총괄 수거책 A(56)씨 등 일당 12명을 구속하고 8명을 불구속 입건했다고 17일 밝혔다. 이들이 지니고 있던 현금 1억3천만원은 회수했다.... ,https://n.news.naver.com/mnews/article/001/0015336177?sid=102,"금융 사기, 금융 사기 범죄, 보이스피싱, 피싱 사기",2025-04-17 12:35:00,2025-04-19 14:55:05,n.news.naver.com
빚의 굴레·<b>사기</b>피해 악순환…당신의 '금융문해력'은 안녕하신가요,"이는 단순한 지식의 격차가 아니라, 일상 속에서 반복되는 잘못된 금융 판단, <b>사기</b> 피해, 빚의 악순환 등 삶의... 농어촌 주민에게는 보이스<b>피싱</b>과 신용관리, 소상공인에게는 세무와 자금조달 교육 등이 시급하다. 둘째... ",https://n.news.naver.com/mnews/article/002/0002384059?sid=102,"금융 사기, 대출 사기, 보이스피싱, 피싱 사기",2025-04-17 12:08:00,2025-04-19 14:51:56,n.news.naver.com
'전화 통화가 의심스러운데' 지인 보이스<b>피싱</b> 막은 속초시민,▲ 감사장 전달받는 속초시민 강원 속초경찰서는 지인의 전화금융<b>사기</b>(보이스<b>피싱</b>) 피해를 막은 속초시민 A 씨에게 감사장과 신고포상금을 수여했다고 오늘(17일) 밝혔습니다. 속초경찰서에 따르면 A 씨는 지난 16일 오전... ,https://n.news.naver.com/mnews/article/055/0001250146?sid=102,"금융 사기, 보이스피싱, 피싱 사기",2025-04-17 11:55:00,2025-04-19 14:51:56,n.news.naver.com
상품권 거래 가장 ‘보이스피싱’ 자금세탁조직 검거,전남경찰청 제공 무안=김대우 기자 전남경찰청 형<b>사기</b>동대는 유령법인을 설립해 상품권 거래를 가장하는 수법으로 ‘전화<b>금융사기</b>(보이스피싱)’ <b>범죄</b>수익금을 세탁·은닉한 혐의(<b>사기</b> 및 <b>범죄</b>수익은닉)로 A(56) 씨 등... ,https://n.news.naver.com/mnews/article/021/0002703749?sid=102,"금융 사기, 금융 사기 범죄, 보이스피싱, 카드 사기, 피싱 사기",2025-04-17 11:40:00,2025-04-19 14:55:05,n.news.naver.com
"&quot;비대면 금융사고 막는다&quot;…기업은행, 통합 보안플랫폼 출시","금융사고와 <b>사기</b>위험으로부터 스마트폰을 안전하게 보호할 수 있습니다. 특히 '내 스마트폰 진단 서비스'에서 제공하는 <b>피싱</b>문자 진단, 전화조작 진단, 위협앱 진단 등의 기능은 스마트폰에 잠재된 위험을... ",https://n.news.naver.com/mnews/article/374/0000435645?sid=101,"금융 사기, 은행 사기, 피싱 사기",2025-04-17 11:30:00,2025-04-19 14:51:56,n.news.naver.com
'전화 통화가 의심스러운데' 지인 보이스<b>피싱</b> 막은 속초시민,강원 속초경찰서는 지인의 전화금융<b>사기</b>(보이스<b>피싱</b>) 피해를 막은 속초시민 A씨에게 감사장과 신고포상금을 수여했다고 17일 밝혔다. 속초경찰서에 따르면 A씨는 지난 16일 오전 지인 B씨가 금융감독원과 전화 통화 후... ,https://n.news.naver.com/mnews/article/001/0015335896?sid=102,"금융 사기, 보이스피싱, 피싱 사기",2025-04-17 11:29:00,2025-04-19 14:51:56,n.news.naver.com
유령 법인으로 상품권 거래 가장…보이스피싱 자금세탁 일당 검거,유령 법인을 설립한 뒤 상품권 거래를 가장해 전화<b>금융사기</b>(보이스피싱) <b>범죄</b> 수익금을 세탁한 조직 일당이 검찰에 넘겨졌다. 전남경찰청 형<b>사기</b>동2계는 보이스피싱 자금세탁 조직 총괄 수거책 A(56)씨를 <b>사기</b>... ,https://n.news.naver.com/mnews/article/003/0013189412?sid=102,"금융 사기, 금융 사기 범죄, 보이스피싱, 카드 사기, 피싱 사기",2025-04-17 11:18:00,2025-04-19 14:55:05,n.news.naver.com
"‘오랜만에 등판’… 바이든 “트럼프, 도끼 내리쳤다”",특히 머스크는 사회보장제도를 다단계 금융사기인 ‘<b>폰지사기</b>’로 규정하기도 했다. 이날 바이든 전 대통령은 이에 대해 “무슨 헛소리”라며 “혜택을 받을 자격이 있는 사람들이 혜택을 받는 것”이라고 반박했다.... ,https://n.news.naver.com/mnews/article/024/0000096434?sid=101,"금융 사기, 폰지 사기",2025-04-17 11:06:00,2025-04-19 14:54:33,n.news.naver.com
"충북 음성 생극농협, 전기통신<b>금융사기</b> 예방 캠페인",‘전기통신<b>금융사기</b>(보이스피싱) 예방 교육’을 했다(사진). 이날 교육은 최근 생극면 주민들에게... 한창수 조합장은 “보이스피싱 <b>범죄</b>가 지능화되고 있어 피해가 우려된다”며 “사례 중심의 교육과 홍보를 강화해... ,https://n.news.naver.com/mnews/article/662/0000066527?sid=102,"금융 사기, 금융 사기 범죄, 보이스피싱, 스미싱, 인터넷 사기, 피싱 사기",2025-04-17 09:24:00,2025-04-19 14:55:05,n.news.naver.com
"강원 영월농협, 조직장 대상 역량강화·보이스피싱 예방 교육",강원 영월농협(조합장 최승철)이 14일 본점에서 영농회장과 부녀회장 등 조직장 120여명을 대상으로 역량강화 교육과 <b>전자금융사기</b> 예방 교육을 실시했다(사진). 이번 교육은 조합 조직의 중심 역할을 하는 영농회장과... ,https://n.news.naver.com/mnews/article/662/0000066521?sid=102,"금융 사기, 보이스피싱, 스미싱, 전자 금융 사기, 파밍, 피싱 사기",2025-04-17 09:13:00,2025-04-19 14:55:21,n.news.naver.com
"“100일도 안 돼 이렇게 망가졌어” 바이든, 트럼프 행정부 정면 비판 [...","머스크는 사회보장제도를 다단계금융사기인 '<b>폰지 사기</b> '로 규정하기도 했는데, 바이든은 &quot;무슨 헛소리인가. 혜택을 받을 자격 있는 사람들이 혜택을 받는 것&quot;이라며 &quot;그 누구도, 절대로 이걸 빼앗아선 안 된다&quot;고... ",https://n.news.naver.com/mnews/article/056/0011933501?sid=121,"금융 사기, 폰지 사기",2025-04-17 07:00:00,2025-04-19 14:54:33,n.news.naver.com
내수침체 그림자 짙어져…‘재정정책 정상화’로 활력 불어 넣어야,"철강부터 조선, 석유화학, 자동차, 반도체와 전기·<b>전자</b>에 이르기까지 산업 포트폴리오가 탄탄하다. 제조업... 여전히 고금리 사<b>금융</b> 피해가 많고, 고수익 투자를 빙자한 <b>금융 사기</b>가 만연해 있다. 주가연계증권(ELS)... ",https://n.news.naver.com/mnews/article/028/0002741344?sid=101,"금융 사기, 대출 사기, 은행 사기, 전자 금융 사기, 투자 사기",2025-04-17 06:02:00,2025-04-19 14:55:21,n.news.naver.com
[오늘의 주요일정]사회(4월17일 목요일),"앞, <b>금융사기</b> 피해자 지원 촉구 ▲오후 3시 대건운수, 신정동 강동구청 1청사 앞, 차고지 인허가 촉구 ▲오후 4시 전국민주일반노조 서울본부, 방학동 도봉구청 앞, 청소노동자 복직 촉구 ▲오후 7시 금속노조 거통고... ",https://n.news.naver.com/mnews/article/003/0013188574?sid=102,금융 사기,2025-04-17 06:00:00,2025-04-19 14:49:18,n.news.naver.com
모임통장-공항 스마트패스… 고객친화 금융 플랫폼,㈜신한<b>은행</b>의 신한 SOL뱅크가 ‘2025 국가산업대상’ 모바일뱅킹 부문 대상에 선정됐다. 3년 연속이다. 신한... 최근에는 금융 <b>사기</b> 예방을 위한 ‘비대면 계좌개설 안심차단 서비스’를 시작했다. 앱을 통해 가입 즉시... ,https://n.news.naver.com/mnews/article/020/0003628900?sid=101,"금융 사기, 은행 사기",2025-04-17 03:05:00,2025-04-19 14:51:24,n.news.naver.com
